date,likes,retweets,text,verified,Sentiment Label
2021-05-14 23:33:19,1.0,0.0,"And people have died from covid, one of my friends did, but oh no migraines :((( so sad. https://t.co/dirJNPedbs",0.0,0
2021-05-14 23:31:39,2.0,0.0,he was for like 2 hours but he was doing covid vax so i didn’t see him much :( however he’s stuck w me all day tmr🥳 https://t.co/1TWcOghQu3,0.0,0
2021-05-14 23:29:27,1.0,0.0,@chuchickadee Did she help fund the moderna one? Damn I chose the wrong vaccine to get :(,0.0,0
2021-05-14 23:25:14,0.0,0.0,but idc i want to spent a normal summer even tho i won’t bc none of my friend can get the vaccine before the summer… https://t.co/entSDE52Tx,0.0,0
2021-05-14 23:23:33,0.0,0.0,@DoveCameron i have covid and i'm feeling worst than ever :( can't understand where i got this but i'm so glad that… https://t.co/GQlZgqV98y,0.0,0
2021-05-14 23:22:06,0.0,0.0,@DoveCameron i have covid and i'm feeling worst than ever :(,0.0,0
2021-05-14 23:19:28,2.0,0.0,I got COVID-19 :(,0.0,0
2021-05-14 23:18:06,1.0,0.0,@MaddyHeart3141 @Find_Your_Limit You and those in similar positions are why the rest of us need to get the vaccine.… https://t.co/9EMTbIKSJ0,0.0,0
2021-05-14 23:16:28,1.0,0.0,@AceTrainerLiam :( i wanna come but the Netherlands sucks at this vaccine shit,0.0,0
2021-05-14 23:10:32,1.0,0.0,@michellebhasin I’m honestly so upset and sad about it. My youngest can’t get his vaccine yet and his life is valuable too :-(,0.0,0
2021-05-14 23:08:07,2.0,0.0,//seriously? Still no one? What the fuck bro.... I know most u dont gotta job cuz covid :(,0.0,0
2021-05-14 23:06:32,0.0,0.0,@upsteadheart here covid testing is very expensive :(,0.0,0
2021-05-14 23:02:17,2.0,0.0,i wanna get the vaccine : (,0.0,0
2021-05-14 22:50:29,1.0,0.0,not pao getting the covid shot :(((,0.0,0
2021-05-14 22:49:08,0.0,0.0,@TxAgLawGuy No :( due to Covid they mail them now so there’s not a ton of people handling them,0.0,0
2021-05-14 22:48:59,0.0,0.0,can't wait to actually get my first dose of the vaccine :(,0.0,0
2021-05-14 22:44:46,0.0,0.0,"@00Hex Yeah, covid kinda put a damper on hair styles :(

I haven't had my hair on the short side since the mohawk a… https://t.co/xBdeypZo8B",0.0,0
2021-05-14 22:43:08,1.0,0.0,"It's been 24 hours since my second Moderna shot, and I've been fortunate enough to only have some pain in my arm (l… https://t.co/bp7RQ3Rnmw",0.0,0
2021-05-14 22:37:51,0.0,0.0,"@TeamYouTube to clarify i understand Covid is real, Masks are needed, Vaccines are good, Coleman on the other hand… https://t.co/KbwBbtdFBS",0.0,0
2021-05-14 22:37:21,3.0,0.0,When your parents are against the vaccine :(,0.0,0
2021-05-14 22:34:58,1.0,0.0,@nikki_swift13 @SpainLovesTay @NikkiheartsTay ps: just not now because our country is a covid mess :(,0.0,0
2021-05-14 22:21:41,0.0,0.0,my brother's not eating :(( and he can be vulnerable and has covid :( im not very good w/ telling my feelings to my family how do i tell him,0.0,0
2021-05-14 22:21:08,2.0,0.0,"@mariachong Yeah ... I'm Pfizer*2 and as long as public transit requires them, I'm wearing one! I've been on the li… https://t.co/J366LMrrTE",0.0,0
2021-05-14 22:21:00,2.0,0.0,@SarahSevans2000 But I have a proof of vaccine card in my wallet :(,0.0,0
2021-05-14 22:18:29,2.0,1.0,@KikiwahT This and his endorsement for the RINO against Lin Wood who has been doing all he could to help engage the… https://t.co/qWhiwIWv0O,0.0,0
2021-05-14 22:14:31,4.0,0.0,i got the vaccine in my non-dominant arm which i think was the right call but i forgot that i lean on that arm whil… https://t.co/2I7oSzDWee,0.0,0
2021-05-14 22:14:12,0.0,0.0,"@IbadatNoor in these difficult stay safe and stay home :) 
Love from Lucknow :) hopefully covid will be over soon .… https://t.co/06iZ700qcd",0.0,0
2021-05-14 22:13:43,0.0,0.0,after I get my second vaccine I’m gonna try my HARDEST to actually attend pride this year because I never been :((,0.0,0
2021-05-14 22:12:03,1.0,0.0,"@boywithmin Good luck :( ♡

I don't have any problems but I had Covid I hope your dad doesn't need to go trough it ❣💪",0.0,0
2021-05-14 22:09:10,0.0,0.0,"@Scott888 @AliceThePurple @iamTannenbaum @Ogumel Herd immunity for COVID-19 is said to be 80%, we currently have 32… https://t.co/Qsu9ulGuf2",0.0,0
2021-05-14 22:08:07,5.0,0.0,"my dad’s getting tested for covid tomorrow :( he doesn’t have any symptoms but he has lung problems so i’m scared,… https://t.co/S2UYIkXjSC",0.0,0
2021-05-14 22:00:17,4.0,0.0,Yesterday our vaccine clinic had leftover doses with no people avail for them to go into. My family is volunteering… https://t.co/yX7clME0wY,0.0,0
2021-05-14 21:56:22,7.0,2.0,"(Accidently Deleted it, sorry!)

Can you go and give @BearHybrid some love as she is a big inspiration for me and n… https://t.co/32m7gDGTSJ",0.0,0
2021-05-14 21:51:14,4.0,0.0,COVID has become really contagious in where I live. One after the other my classmates are getting tested positive a… https://t.co/IhhoriCFHb,0.0,0
2021-05-14 21:48:50,2.0,0.0,"Im worried I have covid again :(

Dealt with nausea and fever symptoms yesterday, and now I've got chest pains today",0.0,0
2021-05-14 21:46:17,1.0,0.0,"@ChrisGansler cheater :( i want 2 :( but my bundesland says "" Hahaha u are prio 3 and now we gonna stop 1st vaccine… https://t.co/EwMViroVEn",0.0,0
2021-05-14 21:44:52,2.0,0.0,@MikaelaVSims I also fell for the 5G scam. And I am so ashamed. :( No 5G here. And after I managed to talk my whole… https://t.co/L5yYnzfZ34,0.0,0
2021-05-14 21:43:17,0.0,0.0,I'm still not vaccinated I was kind waiting on the J&amp;J vaccine coming back because with my panic disorder a one tim… https://t.co/Hk8Tb2S8bZ,0.0,0
2021-05-14 21:39:02,4.0,0.0,Got my first vaccine today! I may be wiped out so I may not be able to stream this weekend :(,0.0,0
2021-05-14 21:38:06,0.0,0.0,@viaaamin :( ikr. Idk if they take med students and interns as volunteers tho the way they do for covid centers,0.0,0
2021-05-14 21:32:57,0.0,0.0,"@ScotlandDX And no chance of a ""run ashore"" got to be the worst time to be in the Navy, flippin covid :-(",0.0,0
2021-05-14 21:31:30,0.0,0.0,I’m missing the stream cus I’m getting my COVID shot :(,0.0,0
2021-05-14 21:31:12,0.0,0.0,@BritBratMum So so sorry so heartbreaking 💔 iv lost 2friends who were a couple in between 2mths the hurt is so pain… https://t.co/SSmA9bbN2T,0.0,0
2021-05-14 21:28:22,0.0,0.0,i've been temporarily laid off work because of a covid outbreak in the workplace (not from anyone in the area where… https://t.co/7KPQBH4eLI,0.0,0
2021-05-14 21:25:04,0.0,0.0,@DavidJBradley1 Maybe if the rates were definitely going to stay low but it seems pretty wild to make such a big st… https://t.co/D6TvGtAW8W,0.0,0
2021-05-14 21:21:56,0.0,0.0,Not them cancelling dirt monkey again for covid :(,0.0,0
2021-05-14 21:04:07,0.0,0.0,"theres just so much there, and i like seeing all the different cultures, but covid is a thing so &lt;/3 idk when i'll be able to visit again :(",0.0,0
2021-05-14 20:53:00,13.0,0.0,Parents got the vaccine :(,0.0,0
2021-05-14 20:52:42,0.0,0.0,"does anybody have any info at all about when 20-30's will probably be getting the vaccine in the UK (England)? 

I… https://t.co/jXrqiT8eZa",0.0,0
2021-05-14 20:50:35,2.0,0.0,@tedIasso @dkaluuyaegot covid keeps affecting their filming :(,0.0,0
2021-05-14 20:49:47,0.0,0.0,had a devastating nightmare last night that Judi Dench died of covid :(,0.0,0
2021-05-14 20:49:40,1.0,0.0,@yumichanhamano Yeah... I mean it’s edible of course but it’s not something I’d get again. :( I basically had the e… https://t.co/MndBWNkf1g,0.0,0
2021-05-14 20:48:58,1.0,0.0,was gonna take grad pics this morning but my friend is feeling sick after getting her second dose vaccine :(,0.0,0
2021-05-14 20:48:35,1.0,0.0,@neritinvirginea Most people actually think not getting the vaccine makes you a murderer :(,0.0,0
2021-05-14 20:46:33,2.0,0.0,@PettyLupone @J00wish I took Tylenol when I started feeling crappy and got a fever after my second Pfizer but there… https://t.co/TEFEfQav1o,0.0,0
2021-05-14 20:45:39,1.0,0.0,fuck this group chat bullshit these people were complaining about how their bodies feel numb coz of the covid vacci… https://t.co/2FI5NLTZsH,0.0,0
2021-05-14 20:45:37,0.0,0.0,"@surialaw i think 10 and younger still have no vaccine, it's still in trials :( maybe it's a soft spot for me bc i… https://t.co/Xp3zLGG8rX",0.0,0
2021-05-14 20:43:47,2.0,0.0,@Neon_woof I have to bark through the window cause no vaccine tf juice :(,0.0,0
2021-05-14 20:27:30,0.0,0.0,"@MilkCountry @nitinkaushal31 @chakrigade 
Mohit Sharma - Phone number : 8130874008 your representative harassed and… https://t.co/qTGGwwzU7D",0.0,0
2021-05-14 20:24:05,0.0,0.0,"@Superbean91 Not played it in a while since but yeah, they're showing the new trailers and stuff on Twitch tonight… https://t.co/4JeGak0Y1v",0.0,0
2021-05-14 20:16:32,0.0,0.0,"@MilkCountry @chakrigade 
Mohit Sharma - Phone number : 8130874008 your representative harassed and threatened me t… https://t.co/5EazI9F8bh",0.0,0
2021-05-14 20:12:42,0.0,0.0,":(

Covid patient in emergency ward sways to SRK song Love You Zindagi. Viral video https://t.co/66KfbjQ5ca via @indiatoday",0.0,0
2021-05-14 20:12:37,8.0,2.0,i miss my pre covid lyf :(((,0.0,0
2021-05-14 20:12:07,1.0,0.0,@autumnsgal ena i got someone ama covid and no one in my family is vaccinated im too scared to go :((,0.0,0
2021-05-14 20:10:14,0.0,0.0,"@shaygrudolph ohhh :( well it always happens when you get a vaccine , im sure it wont last too long !! im glad you… https://t.co/XuVBTWrNuk",0.0,0
2021-05-14 20:07:08,10.0,0.0,arm is sore from vaccine :(,0.0,0
2021-05-14 20:06:41,0.0,0.0,"@MsportXtra I knew this the 10th i had invites, though received a message that the gov probably would cancel the race due to covid.. :(",0.0,0
2021-05-14 20:04:13,0.0,0.0,By the way @sardesairajdeep I even wrote to your colleague @rahulkanwal he didn’t do anything either. :(. Please un… https://t.co/8619fZgHwr,0.0,0
2021-05-14 20:01:56,1.0,0.0,@RSBNetwork JUST SAY NO TO THE VACCINE ! Mr President I sincerly hope you truely don't want this vaccine connected to your name. :(,0.0,0
2021-05-14 20:00:13,1.0,0.0,i’m gonna miss it bc i have to get my vaccine :(( https://t.co/l2hHrB7wEu,0.0,0
2021-05-14 19:46:09,1.0,0.0,"sorry for the lack of updates, I've got my covid vaccine yesterday and the only side effect I got is tiredness but… https://t.co/ZCeksOyYJV",0.0,0
2021-05-14 19:43:51,2.0,0.0,i’m on my way to the doctors to get my covid vaccine im so nervous :(,0.0,0
2021-05-14 19:42:30,6.0,0.0,"So the day after my 2nd vaccine and wow it hit hard :-(. 

Slept most of the day, awful lethargy and feeling “off”",0.0,0
2021-05-14 19:41:04,2.0,0.0,guys im getting the vaccine tomorrow and im really anxious can you guys rither drop some reassuring words or some k… https://t.co/1dfoPpu6Gy,0.0,0
2021-05-14 19:37:12,0.0,0.0,@MeNoAreNoNiceG2 @OliusThe @DrEricDing A mask isn't lockdown. The easiest part of this pandemic seems to rub too ma… https://t.co/BYbMtGLscv,0.0,0
2021-05-14 19:33:31,0.0,0.0,@jannarden I wonder if everyone will ask for proof of vaccine at the door.  It really will cause problems for those… https://t.co/BtLcI4hQjK,0.0,0
2021-05-14 19:32:59,0.0,0.0,"@hanskzz I would love to do that but unfortunately i am stuck here

I wanted to try student exchange in 2nd or 3rd… https://t.co/Vya4bZBeSO",0.0,0
2021-05-14 19:29:11,1.0,0.0,@Sam198247235291 Ohh no :(. That's alot. I hope you are OK? My utility room is ridiculous just now with ivf paraphe… https://t.co/hzzQJ0bXUl,0.0,0
2021-05-14 19:28:18,1.0,0.0,@dameliosway I’m sorry :( second vaccine sucked for me too,0.0,0
2021-05-14 19:27:55,53.0,0.0,I didn’t put out birdseed yet and I wonder if the birds are posting on their socials like “ugh nooo another restaur… https://t.co/j4DnBUvkMB,1.0,0
2021-05-14 19:27:17,0.0,0.0,"@CutieKat1 :((( i get you! 
i'd patients who got COVID later and they're back to square one",0.0,0
2021-05-14 19:26:11,1.0,0.0,letting y’all know Tylenol v Pfizer is happening rn and I think the Pfizer is winning... joint pain has developed :(,0.0,0
2021-05-14 19:25:00,1.0,0.0,My dog ate my vaccination paper :( #CovidVaccine #Pfizer,0.0,0
2021-05-14 19:24:55,0.0,0.0,Very disappointed to read this in the new terms &amp; conditions @haven Kids love to redeem their tickets on the day th… https://t.co/JVGELGe5np,0.0,0
2021-05-14 19:14:23,0.0,0.0,@mullet_fan67 i hope it doesnt last too long or cramps dont get too bad :( but yeah lol at the end of the day it is… https://t.co/B0rozwUrOI,0.0,0
2021-05-14 19:04:57,4.0,0.0,it just sucks bc normally I get super tan over the summer but these past 2 years I’ve been inside bc of Covid :( I just really miss the sun,0.0,0
2021-05-14 19:03:01,1.0,0.0,@NashTheTraffic That activates the chip in our vaccine.  :( https://t.co/oqVRyCXwP5,0.0,0
2021-05-14 19:00:46,0.0,0.0,tang ina pls covid gusto ko na mag surfing and flyboarding ❗️❗️❗️ I’LL CHANGE MY SPORT NAAAAA :-((((,0.0,0
2021-05-14 18:57:26,0.0,0.0,"i got my second vaccine today! :)
i also have a headache and want to pass away &gt;:(",0.0,0
2021-05-14 18:55:42,0.0,0.0,@zebraffe i know it sucks but it’s so much better than getting covid :( hoping you feel better !,0.0,0
2021-05-14 18:55:32,0.0,0.0,"@TravisAllen02 Yes, because my city still has a mask mandate :( they will have one until new covid cases and admits… https://t.co/YpRT1YkTkS",0.0,0
2021-05-14 18:53:48,0.0,0.0,if i should have grad by this quarter and all gone to plan sans covid i would be moving to chicago by the end of this summer :(,0.0,0
2021-05-14 18:52:43,0.0,0.0,"@honkdaddyy // heat vaccine part two george goes wild spoilers 

what if i become a hybrid :((",0.0,0
2021-05-14 18:48:47,1.0,0.0,@enrc_ :((( fuck covid?,0.0,0
2021-05-14 18:48:47,0.0,0.0,@familyshowlwt Ohnoo :( that sucks but I hope you don't have covid 🙃,0.0,0
2021-05-14 18:48:32,6.0,0.0,"i posted a pic of my arm w the bandaid and captioned it ""ouchies :("" and my sister thought it was a covid shot and… https://t.co/SMxHwydBoQ",0.0,0
2021-05-14 18:43:31,0.0,0.0,my parents are getting so desperate for me not to take the vaccine they keep pushing anti vaccine propaganda on me… https://t.co/mfAkIaoeNl,0.0,0
2021-05-14 18:42:59,0.0,0.0,second covid vaccine is kicking my ass :(((((,0.0,0
2021-05-14 18:40:22,0.0,0.0,@teachicken2 I'm still high school student and our school already gives us the summer holiday (it's happen earlier… https://t.co/rEWD3DcOAo,0.0,0
2021-05-14 18:35:58,0.0,0.0,One more research scholar of IIT KGP lost his life to Covid :(,0.0,0
2021-05-14 18:32:33,2.0,0.0,The other side of COVID volunteering :( https://t.co/u7bOzuBzMm,0.0,0
2021-05-14 18:31:15,1.0,0.0,"Can't do beat saber like I used to after covid :(
Hopefully I'll be able to work up to my old level of fitness again",0.0,0
2021-05-14 18:30:16,0.0,0.0,I have to get my covid vaccine :( on saturday,0.0,0
2021-05-14 18:30:14,0.0,0.0,my whole body hurts from the vaccine :(,0.0,0
2021-05-14 18:29:41,1.0,1.0,@FreddieBailey96 @BorisJohnson &amp; He &amp; Greedy Tory Party Chums Can Then Spend Savings On Dodgy Covid Contracts &amp; Oth… https://t.co/Mp6IA3l0Ru,0.0,0
2021-05-14 18:29:12,1.0,1.0,"@FreddieBailey96 @BorisJohnson He Wants Deaths ,As Deaths = Tax Savings , &amp; He &amp; Greedy Tory Party Chums Can Then S… https://t.co/kdyMzCmT18",0.0,0
2021-05-14 18:27:04,2.0,0.0,"@tdavis0831 @Cyndifferous @YuitheDefiant @Nevixd I won't be there, boo :( I pulled out because I can't get the vaccine.",0.0,0
2021-05-14 18:25:28,4.0,0.0,"I am so glad we became mutuals 🥺❤
Covid help was something that I took it as my duty. I was Vella physically so it… https://t.co/V4bWT5Qmi1",0.0,0
2021-05-14 18:23:54,1.0,0.0,@TheOdiaNinja False information :( was told by a health worker pre emptively hence asked @DM_Mayurbhanj for confirm… https://t.co/GNtzdiFDEI,0.0,0
2021-05-14 18:21:26,1.0,0.0,"@TechHighest That sucks… I’m getting my vaccine soon, but now I feel bad. :(",0.0,0
2021-05-14 18:14:37,1.0,0.0,And turns out dia positive covid. Before that kerja sebagai guard :( https://t.co/SCBUxwJruC,0.0,0
2021-05-14 18:14:02,0.0,0.0,"Family WA grp which is a direct outlet of the IT cell -fwdng communal posts, vitupertive insults against non BJP po… https://t.co/49jbXBhj8F",0.0,0
2021-05-14 18:13:57,1.0,0.0,@NicoleArbour I do too. :( But I don't miss him as much as I miss my mother who died of covid thanks to him.,0.0,0
2021-05-14 18:11:40,0.0,0.0,"@mollycrossin (tw: death) yeah i do, especially in my country there have been 2 cases of people died from astra zen… https://t.co/AUK9EumOah",0.0,0
2021-05-14 18:10:21,1.0,0.0,"@chiefkarev awww :(( im still hoping that they will do the grad ceremony after covid, im a graduating student last year and ifyyy",0.0,0
2021-05-14 18:08:22,0.0,0.0,"@chadsmith71 i got pfizer as well, but it feels like the flu for me. idk, guess im just special :(",0.0,0
2021-05-14 18:07:38,3.0,0.0,kinda cried when elle and her batchmates threw their grad hats upwards because i’m graduating this yr and since i w… https://t.co/Cw0Lj5tVFH,0.0,0
2021-05-14 18:05:00,2.0,0.0,@WerewolfMoms @MervynFoxe the vaccine doesn't cover that :(,0.0,0
2021-05-14 18:01:11,2.0,0.0,Covid scenario doesn’t seem to get better with deaths coming so close now with friends and family succumbing To it… https://t.co/M4nDgDHbTv,0.0,0
2021-05-14 18:00:12,0.0,0.0,@JessNyznik @LifelinePtbo @CHEXNewswatch @GlobalPtbo Last year I ended up donating as part of the COVID antibody pl… https://t.co/zIwvmyNjAR,0.0,0
2021-05-14 17:56:04,1.0,1.0,"And a relative, 75 yr old retired science teacher (award winner) refused to get vaccine. He is a Rahul Gandhi + Lok… https://t.co/hBWlobk1uV",0.0,0
2021-05-14 17:52:32,2.0,0.0,Just cancelled our trip to Glasgow and Dumfries &amp; Galloway because of bloody covid level 3 in Glasgow :( my partner… https://t.co/vWYyRZGmo8,0.0,0
2021-05-14 17:51:26,0.0,0.0,@laettnerr me too :( i wanna get the vaccine so bad but im literally too young 😕,0.0,0
2021-05-14 17:49:43,0.0,0.0,@jane_gatsby I guess they are trying too hard to encourage uptake among the vaccine-hesitant. :(,0.0,0
2021-05-14 17:48:49,1.0,0.0,@outro_alex It’s just such an ugly mentality and it’s not like it stops at not vaccinating yourself from Covid it a… https://t.co/1RJsIJTluG,0.0,0
2021-05-14 17:48:47,0.0,0.0,@jingjjanggg ohhhhh yeahhh i heard clarke quay one is nice !! wahhh i hope i won't be awkward tomorrow HAHAHHA eith… https://t.co/4MsSJDGR1n,0.0,0
2021-05-14 17:48:44,1.0,0.0,All I have to say right now is FUCK COVID :(((((,0.0,0
2021-05-14 17:47:39,1.0,0.0,my arm still hurts from the vaccine yesterday :(,0.0,0
2021-05-14 17:46:49,1.0,0.0,@chrissychlapp I only have my first vaccine dose and I’m broke :(,0.0,0
2021-05-14 17:46:37,0.0,0.0,@OLYPHNT the vaccine has just had me hibernating for the past 48 hours. i’m okay though. are you?? :(,0.0,0
2021-05-14 17:42:12,0.0,0.0,can’t get my vaccine yet and I’m big sad ab it :(,0.0,0
2021-05-14 17:40:48,3.0,0.0,@rebecca_blm :( So sorry for your loss lovey❤️ Covid sucks ass and I'm sorry it got to one of your loved ones. No o… https://t.co/MTCfx6VPYo,0.0,0
2021-05-14 17:37:13,0.0,0.0,@Trungles So sorry to hear that about your spouse :( I saw somewhere they were doing studies with long haulers and… https://t.co/Q45LdIXcYP,0.0,0
2021-05-14 17:35:13,2.0,0.0,"with the rise of the India COVID variant, i’m rlly worried hate crimes against Indian-Americans will go up like the… https://t.co/3cYQ8uMCpb",0.0,0
2021-05-14 17:35:13,0.0,0.0,"@jingjjanggg thankyouu :&gt; ayye glad y'all had fun hehe 😆 did you guys go to the +82 or the other cafe ?
i didn't kn… https://t.co/RDcxGl3ZbA",0.0,0
2021-05-14 17:34:16,0.0,0.0,@rons1212 My son is down with Covid . :(,0.0,0
2021-05-14 17:34:13,0.0,0.0,"[Covid and Healthcare and Regrets]

My tito has been in and out of the hospital due to asthma even before pandemic.… https://t.co/b5zWaYLADb",0.0,0
2021-05-14 17:33:31,0.0,0.0,"Oh no, a really important figure from our city just passed away, I kinda grew up listening to him, he was a radio h… https://t.co/Kcd3HbogWR",0.0,0
2021-05-14 17:32:29,4.0,0.0,"any ladies with a menstrual can relate to having weird periods post-vaccine? 
flow has been normal, but the isolate… https://t.co/KN16teiSX3",0.0,0
2021-05-14 17:30:11,7.0,0.0,i feel so bad ive had two people ask me about plus ones for the wedding and our venue has a very limited number of… https://t.co/UhNPMcz0Jg,0.0,0
2021-05-14 17:24:34,9.0,0.0,Just got my second vaccine and now I can’t parallel park :(,0.0,0
2021-05-14 17:24:24,1.0,0.0,@YouveBeenEthod when you can’t get the vaccine because you had covid less that a month ago :(,0.0,0
2021-05-14 17:21:02,0.0,0.0,@drmonika_langeh Shocking &amp; Sad... covid defeated positive soul :(,0.0,0
2021-05-14 17:20:53,0.0,0.0,fuck someone put their thumb over their vaccine card and now i can't steal the info that they went to CVS :(,0.0,0
2021-05-14 17:18:55,1.0,1.0,"MENTIONS OF C0VID
-
-
-
-
-
So this will probably be my last update on the whole covid test situation but I went fo… https://t.co/ZaiAG3aMVC",0.0,0
2021-05-14 17:18:31,1.0,0.0,thinking that i was gonna meet onf last year :( fuck covid,0.0,0
