date,likes,retweets,text,verified,Sentiment Label
2021-05-15 01:10:12,0.0,0.0,"@KarmanieGhoorah Guten Tag, please find the unroll here: COVID-19 Cases in the Eastern Cape have started to rise. N… https://t.co/FaavExbSIF",0.0,1
2021-05-15 01:10:09,0.0,0.0,"@mollycrossin Needles are super terrifying to me and I have a HORRIBLE fear of blood, but I got my 2nd vaccine toda… https://t.co/EmtGxxFizr",0.0,1
2021-05-15 01:07:29,14.0,1.0,"My latest! Catch me answering some questions on the CDC’s latest #CovidVaccine updates on @CBSNews :)

https://t.co/7yxEMvdrx6",0.0,1
2021-05-15 01:07:27,1.0,0.0,"Maybe it would’ve been effective for NACI, the feds, and provinces to have taken a unified front in popularizing th… https://t.co/BI0keMQDrq",0.0,1
2021-05-15 01:07:04,3.0,0.0,guys i’m getting the vaccine on sunday :D,0.0,1
2021-05-15 01:03:28,0.0,0.0,"Just a reminder #HollowKnight ,was announced in November of 2014, and never came out until February of 2017.
Now im… https://t.co/c8xPqXUOpS",0.0,1
2021-05-15 01:02:16,0.0,0.0,"Honestly, feeling REAL good about seeing people say that anyone who doesn't get this vaccine deserves ""natural sele… https://t.co/d9c3ELvo3k",0.0,1
2021-05-15 01:00:55,0.0,0.0,TY @GovLarryHogan for all you did for the people of Maryland during the #COVID crisis. Your steady leadership durin… https://t.co/H3wktFqf85,0.0,1
2021-05-15 01:00:30,5.0,0.0,"Yes, I know I watch lots of films :3 

It’s my hobby and I love films a lot. I actually use to talk about them a lo… https://t.co/z5J8GOEDh0",0.0,1
2021-05-15 00:58:21,0.0,0.0,I’m getting my first covid vaccine next week :),0.0,1
2021-05-15 00:58:20,0.0,0.0,What a morning :D my dad is positive to covid and now he has to take pcr test(?) Then if it turns out to be positov… https://t.co/KwTSJmJjzx,0.0,1
2021-05-15 00:57:30,0.0,0.0,WOOO im getting my vaccine tmr :D,0.0,1
2021-05-15 00:55:02,1.0,0.0,A couple of my students were getting the vaccine this weekend :),0.0,1
2021-05-15 00:52:01,1.0,0.0,"@SaltEMike To not get covid, because my temp is going up :)",0.0,1
2021-05-15 00:46:32,0.0,0.0,"@billmaher We love you Bill!! Sending healing energy your way. You are a treasure in America and we need your ""keep… https://t.co/GDkaOsR5Jw",0.0,1
2021-05-15 00:46:21,0.0,0.0,@legasimmer I got pfizer and extreme tiredness hit me like a truck 28 hrs after I got it.  just a sore arm and early bedtime :D,0.0,1
2021-05-15 00:46:03,0.0,0.0,I wanna take my mask off and have group orgy sex yo &gt;:) F**k Covid,0.0,1
2021-05-15 00:43:34,0.0,0.0,"update: even with the covid restrictions in my country, i still have to go cca next week and i need to aear the uni… https://t.co/J21orZyPjI",0.0,1
2021-05-15 00:42:29,1.0,0.0,This vaccine had me sleeping all day then woke up to the most DISGUSTING headache. Good morning tho :),0.0,1
2021-05-15 00:41:49,9.0,0.0,"phone died before i got my vaccine but it’s official, i now have one dose of pfizer in me :) https://t.co/W9i3psgMvE",0.0,1
2021-05-15 00:36:28,1.0,0.0,"@_DeVo__ If you cant make it I will put you in for the next month, dw. Of course rest up if the vaccine hits hard.… https://t.co/v2jG4oJgyP",0.0,1
2021-05-15 00:34:53,0.0,0.0,@NicholasRank @GrillMaster1957 @JustinMcKay20 @davidhogg111 I was explaining why vaccinated people might still keep… https://t.co/eCKZuDItUZ,0.0,1
2021-05-15 00:34:07,0.0,0.0,Got my vaccine today! :D,0.0,1
2021-05-15 00:33:47,0.0,0.0,Well. Got my first shot of Moderna today. Arm is pretty sore but will hopefully get better soon. :),0.0,1
2021-05-15 00:33:31,2.0,0.0,feelin pretty exhausted from the vaccine today so there's a high chance I swap to Mass Effect Legendary Edition pre… https://t.co/4CEzYnGKZk,0.0,1
2021-05-15 00:31:48,1.0,0.0,"I am out of the #hospital, still have #covid. Just gonna take an easy chill stream :) #smallstreamer #twitch https://t.co/grkLhDOQmW",0.0,1
2021-05-15 00:31:12,0.0,0.0,@DxImmunity @AlexRichter3 2nd vaccine + 28 days :),0.0,1
2021-05-15 00:31:06,1.0,0.0,"@lisa_proust If they ask if you received your vaccine or injection just nod, they never said ""what"" vaccine or inje… https://t.co/i73Cuf7pul",0.0,1
2021-05-15 00:30:55,1.0,0.0,"Got my first C19 vaccine today, easy peasy :)",0.0,1
2021-05-15 00:27:46,0.0,0.0,I got my first dose of the COVID vaccine today :),0.0,1
2021-05-15 00:27:37,1.0,0.0,Mentally preparing myself for the next rush of COVID patients being admitted bc of lifting the mask mandates :)))),0.0,1
2021-05-15 00:27:13,1.0,0.0,i swear to god my covid test better come back negative if i have to stay inside this apartment any longer with soci… https://t.co/c5Ijiw4bEW,0.0,1
2021-05-15 00:24:44,0.0,0.0,just got my first covid shot :-),0.0,1
2021-05-15 00:21:47,1.0,0.0,@Baileymariereid Take advantage of whatever you can @Baileymariereid Besides it’s #Covid who will even know except you :),0.0,1
2021-05-15 00:19:27,4.0,0.0,IM GETTING MY VACCINE TOMORROW YOU GUYS!! IM REALLY SCARED OF NEEDLES BUT ILL GO THROGUH THE PANIC FOR IT :D /pos,0.0,1
2021-05-15 00:18:19,0.0,0.0,@MsPrzybylek @MrTomRad I too have a younger kiddo. I cannot wait for the vaccine to be available for him :),0.0,1
2021-05-15 00:17:52,48.0,0.0,i got my vaccine guys :D,0.0,1
2021-05-15 00:17:44,1.0,0.0,"@jentrykitten ooo sounds fun :)
dont get covid !! lol :]",0.0,1
2021-05-15 00:14:22,0.0,0.0,just got my first dose of my covid vaccine :D,0.0,1
2021-05-15 00:14:20,6.0,3.0,"new to studytwt :)

- design student
- trying to get back into the academic mood after covid gap year
- also into f… https://t.co/CPgCuoFYry",0.0,1
2021-05-15 00:12:50,0.0,0.0,@crown_the_ariel @Ravenwolfmoon60 @JanieAble @CDCgov Biologists where I live can even measure human waste in our wa… https://t.co/DBel6iAgNP,0.0,1
2021-05-15 00:10:53,0.0,0.0,just got my first vaccine shot :),0.0,1
2021-05-15 00:08:47,1.0,0.0,@Katdenning Still gotta get my second vaccine. Then maybe I’ll wander out and pay someone to massage me. :P,0.0,1
2021-05-15 00:07:04,1.0,0.0,@TMMYFTW IM PRETTY GOOD! MY ARM IS SORE BECAUSE I GOT MY FIRST VACCINE SHOT YESTERDAY BUT OTHER THAN THAT IM GOOD! JUST WATCHING RANBOO :D,0.0,1
2021-05-15 00:04:21,2.0,0.0,1st dose of the vaccine done! ther hardcore grind continues &gt;:) // !tip !tiktok !discord https://t.co/Nd1p1dPUwS,0.0,1
2021-05-15 00:03:05,2.0,0.0,"@labyrinthweaver My masks hide my Resting Bitch Face. And I didn't have a cold in 2020. Good for everyone else, and… https://t.co/tzVGtAlOPs",0.0,1
2021-05-15 00:01:02,54.0,4.0,"Tonight's episode is written by @KingDavidFilms! He really jumped into the Blacklist room feet first in COVID, and… https://t.co/EOOFb7iwpr",1.0,1
2021-05-14 23:58:35,3.0,0.0,@nicolesjchung I’m going to put on a pretty dress and get my second vaccine shot :),0.0,1
2021-05-14 23:57:57,0.0,0.0,@MLSVH Can't. Covid fucked everything up. Maybe next time. :D,0.0,1
2021-05-14 23:55:22,0.0,0.0,@GovWhitmer Only if you had shown same enthusiasm in protecting lives from actual virus. So many actual lives could… https://t.co/UWljddCOhB,0.0,1
2021-05-14 23:54:38,0.0,0.0,IM GETTING MY VACCINE TOMORROW!! :D,0.0,1
2021-05-14 23:52:59,0.0,0.0,"There should be way more vaccine transparency, like which one u gonna get and whatnot really yo &gt;:)",0.0,1
2021-05-14 23:52:08,1.0,0.0,@yaggerdang67 @UROCKlive1 @DoYouEvenLif That's fully vaccinated.  We are at 55% of people with 1 vaccine dose. Whic… https://t.co/sqI2HglBWj,0.0,1
2021-05-14 23:51:49,1.0,0.0,@DEMlGQD yeah a new one!! there’s no cast or dates yet but ashlee said after covid it should still happen :),0.0,1
2021-05-14 23:51:09,0.0,0.0,"@ChiHockey83 @POTUS hi this isn’t really true, i’m anti vaccine, but still wear my mask everywhere, so please don’t speak for everyone :)",0.0,1
2021-05-14 23:50:22,2.0,0.0,@Gen_Niazi Even if it does contain pork (how does one infuse meat into a vaccine?) it’s fine as long as it’s a treatment :),0.0,1
2021-05-14 23:48:29,0.0,0.0,got my first covid vaccine cant wait to get my second one :D !!! https://t.co/SUKX0YiQty,0.0,1
2021-05-14 23:44:53,4.0,1.0,I think my arm is more sore from today’s shingles jab than it was from the COVID vax. And I’m just as tired as I wa… https://t.co/54gb6GVXGx,0.0,1
2021-05-14 23:44:27,3.0,0.0,@VictoriaSStand1 @AllenLEllison @TeamEllison2022 @TheAlextrifier Deb from Team Ellison here!  Getting my 2nd dose t… https://t.co/3CPKn4bjYz,0.0,1
2021-05-14 23:44:25,0.0,0.0,@Fran07890983 @JamesMelville I rather think the anti-masker and covid denier needs a bit of a head wobble! :) Stay safe Fran!,0.0,1
2021-05-14 23:40:40,1.0,0.0,@AgentMikko i got pfizer as well :)),0.0,1
2021-05-14 23:39:34,0.0,0.0,also guys i got my covid vaccine :P,0.0,1
2021-05-14 23:39:33,0.0,0.0,"When you're in the queue for your anti-COVID jab and you see someone you know and, to yourself, you go "" oooh, neve… https://t.co/rs7snu7VpV",0.0,1
2021-05-14 23:38:48,0.0,0.0,Coworkers making lol vaccine eugenics jokes because of the mask mandate ending :))) fuck offfff,0.0,1
2021-05-14 23:36:59,1.0,1.0,Yayyyyyy let’s get covid cause people are going to lie about being fully vaccinated :) https://t.co/XiSx9J6yXp,0.0,1
2021-05-14 23:36:07,0.0,0.0,when covid rules go down a bit snd concerts come back will you guys be doing meet and greets? :D we love and miss y… https://t.co/8vwpD2GgxY,0.0,1
2021-05-14 23:35:49,0.0,0.0,1st day after getting my 2nd Moderna shot and yes I feel like shit :),0.0,1
2021-05-14 23:33:16,2.0,0.0,Getting my 2nd vaccine dose right now. Soon I'll be free. :D,0.0,1
2021-05-14 23:31:18,0.0,0.0,"I’m so tired of the misinformed idiots preaching bull abt the vaccine. don’t want it? Don’t get it, but just know y… https://t.co/Iwe7WKwtxl",0.0,1
2021-05-14 23:30:07,1.0,0.0,"@redheadmom8 @Theresa_A_Todd @SFGate 1. Did they get a Covid test that came back positive? If not, then I doubt it’… https://t.co/TsW7PwuMBc",0.0,1
2021-05-14 23:29:21,4.0,0.0,guess who just got their first vaccine!!!!!!! :D,0.0,1
2021-05-14 23:29:13,0.0,0.0,presenciales sin covid y online con :) #LouisComeToUruguay https://t.co/bMfxgZiyVy,0.0,1
2021-05-14 23:28:28,1.0,0.0,im gonna have my vaccine tomorrow!! :D,0.0,1
2021-05-14 23:27:27,0.0,0.0,"@Spawnlol @SINJuves Lost 20kg pre Covid, didn’t give up full cream milk in my daily coffee. There’s another way, I promise :P",0.0,1
2021-05-14 23:22:43,0.0,0.0,@IdoDaniel Please spread covid and di...ee in the bomb shelter :),0.0,1
2021-05-14 23:22:33,0.0,0.0,Please spread covid and di...ee in the bomb shelter :) https://t.co/ZPaeM3Fxol,0.0,1
2021-05-14 23:22:26,1.0,1.0,"@Sassywagi Saluti, here is your unroll: Starting this week, 12- to 15-year-olds are eligible for the Pfizer…… https://t.co/JS9TaCE8yv",0.0,1
2021-05-14 23:22:13,17.0,0.0,"I'm going to go ahead and cancel stream tonight. I had my 2nd dose of Pfizer yesterday, and, while my symptoms are… https://t.co/hO4wadJKcp",0.0,1
2021-05-14 23:22:03,1.0,0.0,@Disco_Meatball @ljmontello @ckmcdonough @OctoY1 And your twee has what to do with the lower covid numbers due to i… https://t.co/3Ih46S4iDG,0.0,1
2021-05-14 23:21:54,1.0,0.0,Just got my first douse of the vaccine! Now I’m in the waiting area :)),0.0,1
2021-05-14 23:17:31,0.0,0.0,@JamesWard73 @jdevans141 As someone who lives in the West Midlands I was pleased to see from the ONS today that ‘ze… https://t.co/v4iHBBmFli,0.0,1
2021-05-14 23:15:52,2.0,0.0,just realized when i go to a lovejoy concert (after covid ofc) i’m gonna meet so many other fans and maybe some of you guys :),0.0,1
2021-05-14 23:14:31,3.0,1.0,"@TheSkyShowCHI @SarahSpain @DanaHoltzbert @B_Jannotte @xoxosammi07 @WNBA @chicagosky Quick story, my hoops pick up… https://t.co/X0AsM7foXl",0.0,1
2021-05-14 23:13:59,11.0,0.0,"// shot // needle // covid 
-
-
-
first dose done :D https://t.co/C9GunpnBNR",0.0,1
2021-05-14 23:12:51,3.0,1.0,Vaccine drive thru in Davis for anyone 12+! Register on MyTurn :),0.0,1
2021-05-14 23:09:43,0.0,0.0,Please some one spread Covid in the bomb shelter :) https://t.co/MtbmxXNFBE https://t.co/vfXMaCqqYv,0.0,1
2021-05-14 23:09:33,12.0,0.0,guess who got their first dose of the vaccine :D!! https://t.co/gwC91VaQXM,0.0,1
2021-05-14 23:09:24,0.0,0.0,@HananyaNaftali Please some one spread Covid in the bomb shelter :) https://t.co/bwofqbEpqO,0.0,1
2021-05-14 23:07:42,0.0,0.0,@HananyaNaftali Please some one spread Covid in the bomb shelter :),0.0,1
2021-05-14 23:07:09,3.0,0.0,"just got my second dose of the vaccine 

*takes a hit of puff* and about to hit the gym lmao :)",0.0,1
2021-05-14 23:06:11,2.0,0.0,"the people at the vaccine place were really nice, they all assumed i was a boy and used he for me and it gave me a lot of euphoria :D",0.0,1
2021-05-14 23:05:52,0.0,0.0,hii!! how are you today??! :D — m good !! still kinda sick from the vaccine but other than that !! how are you? https://t.co/W4mJHsorWq,0.0,1
2021-05-14 23:05:36,0.0,0.0,"@LuisArvayo9 @Keyz3rS0ze @ConceptualJames I have, and experts are warning that due to the higher virality of the ne… https://t.co/TApCePEC4H",0.0,1
2021-05-14 23:02:30,6.0,0.0,i got my first vaccine :D,0.0,1
2021-05-14 23:00:02,1.0,0.0,just got my first vaccine dose!!!! :D,0.0,1
2021-05-14 23:00:01,16.0,0.0,hi timeline i’m getting my vaccine today :D,0.0,1
2021-05-14 22:59:53,0.0,0.0,"@judsoncoe @CassyWearsHeels Dude, I'm not the one who says Trump won (see 60+ challenges thrown out of court) and t… https://t.co/qdYYBZTfMq",0.0,1
2021-05-14 22:58:28,3.0,0.0,the vaccine is kicking in :) i hurty,0.0,1
2021-05-14 22:58:04,0.0,0.0,@KitkatWWX @Sykkuno He got his 2nd covid vaccine yesterday!! So he will definitely be resting today :),0.0,1
2021-05-14 22:57:34,0.0,0.0,Got my vaccine today boys! Feelin good! :),0.0,1
2021-05-14 22:56:23,0.0,0.0,me and my brother are getting our first dose vaccine tomorrow :D not excited for my arm to ache but 👍👍,0.0,1
2021-05-14 22:54:40,2.0,0.0,"@whovian223 I was able to sign my son up for his first shot today. We have to drive to a place 45 minutes away, bec… https://t.co/IGOEjFSJ3q",0.0,1
2021-05-14 22:52:51,0.0,0.0,"covid shot, got \o/ only arm stiffness so far :P",0.0,1
2021-05-14 22:50:56,2.0,0.0,just got my vaccine time to shoot take a panorama to take the nonexistent pain away :D,0.0,1
2021-05-14 22:50:40,4.0,0.0,ahaha! Hopefully I'll start on the artwork coming up tonight because tommorow is a big day for Cinn Cinncboo :D!! I… https://t.co/NkchH6Bv4p,0.0,1
2021-05-14 22:49:35,1.0,0.0,@breannamorello luckily they have such mild/non-existent symptoms thanks to the vaccine! otherwise they would be se… https://t.co/Pp7m0nzLjU,0.0,1
2021-05-14 22:48:00,0.0,0.0,"JUST GOT MY COVID VACCINE :D

Gonna make a Livestream about it ;) join When it starts",0.0,1
2021-05-14 22:47:08,2.0,0.0,Took a mini vacation from Twitter and now I'm back with a new job and covid-19 shot #1. :),0.0,1
2021-05-14 22:46:54,0.0,0.0,"@JosephVVallace @Covid_1984_ @Kevin_Cage_ Wrong, ETH was actually funded by Ripple :)",0.0,1
2021-05-14 22:45:19,2.0,0.0,"@r43b00 yoo you can do it!! Pop of, pal!! vaccine makes a person 1000% stronger! :D",0.0,1
2021-05-14 22:43:03,0.0,0.0,"@reyna_lara16 Yeah, it’s just a rumor floating around and it’s happening to me but I could’ve worded it differently… https://t.co/FF9jHPeYCg",0.0,1
2021-05-14 22:42:56,2.0,0.0,"@PaulHoward_IMIT @CPCANADIANS @coachsull55 @CPCANADIANS_U18 @JerrettDefazio Okay, lol...I'm sorry. I could not unde… https://t.co/gtaGgPvHFT",0.0,1
2021-05-14 22:42:51,1.0,0.0,"In this #Covid era, we recommend using #sailing flags to carry out face to face conversations from a distance witho… https://t.co/BrGgI1J9Tj",0.0,1
2021-05-14 22:42:32,1.0,0.0,@amythicalthing_ Federal health probably have more investment into economy starting up etc. Last year here we basic… https://t.co/MvYO6Ddv0y,0.0,1
2021-05-14 22:41:27,2.0,0.0,Getting my vaccine on the 19th :) https://t.co/9tc5lV2zAB,0.0,1
2021-05-14 22:41:06,0.0,0.0,"“now that most of you are probs vaccinated and will likely not catch covid, here are some free tests on an inconven… https://t.co/V0agi6X43e",0.0,1
2021-05-14 22:40:54,0.0,0.0,"Leaving work early because I feel like I’m going to pass out :)

Many vaccine side effects I’m feeling. 

Still get… https://t.co/OENvzzTFQc",0.0,1
2021-05-14 22:39:34,3.0,0.0,"Covid vaccine dose 1 done, one more to go. :)",0.0,1
2021-05-14 22:38:05,0.0,0.0,"@StevePhysioc Now I REALLY want to attend a game or two at The K :) (I've been fully vaccinated since 18 March, two… https://t.co/BDDHy2ziGR",0.0,1
2021-05-14 22:36:07,7.0,0.0,Next friday marks two weeks since my second vaccine dose! soon Ill be able to film with others again :D,0.0,1
2021-05-14 22:35:47,0.0,0.0,"@dagnificent I, also, am not a virologist. I think it would have to change a LOT for the vaccine to be 0% effective… https://t.co/iCej0tIWje",0.0,1
2021-05-14 22:34:56,12.0,1.0,i cant believe so many state governments are just like ummm yea fuck it! no masks :) uhh cuz the cdc said so. yeah… https://t.co/oXsToOV1Pa,0.0,1
2021-05-14 22:32:16,1.0,0.0,@WendySparrow Yup. If you are masked i will consider you safe. If you are not masked i will consider you a threat.… https://t.co/4ASoxNTTRp,0.0,1
2021-05-14 22:29:30,1.0,0.0,Got my second and last Pfizer vaccine today!!  Fully vaccinated for now! :D https://t.co/fnhl9tsl1e,0.0,1
2021-05-14 22:28:44,4.0,0.0,"if someone who has a huge phobia of shots can get the covid vaccine… i believe that if it’s available to you, you c… https://t.co/u7ySpe8HUD",0.0,1
2021-05-14 22:28:02,0.0,0.0,@SSNaushon @sailorrooscout That’s one of the least vaccine-hesitant states in the country and cases there are plumm… https://t.co/iPR0eNJMZK,0.0,1
2021-05-14 22:26:12,3.0,3.0,Hey y’all! My job is offering Pfizer for ages 12+ so pls lmk if you have any questions! If you’re a part of the PI… https://t.co/uDGM4bwwEU,0.0,1
2021-05-14 22:26:11,1.0,0.0,"I JUS GOT MY 1ST DOSE OF THE

VACCINE ! :D WE POGGING !!",0.0,1
2021-05-14 22:25:36,0.0,0.0,guess who just got their first dose of pfizer bitchessssssss :),0.0,1
2021-05-14 22:25:06,1.0,0.0,"@Petchary @ShellyCurran Mask is the first line protection against, Covid-19, Covid variants, influenza and :) goldenrod pollen...",0.0,1
2021-05-14 22:24:45,0.0,0.0,"rip atok, been 2 years since I last saw you due to covid, see you again soon once the borders open :)",0.0,1
2021-05-14 22:24:37,2.0,0.0,"@djmicrobeads just saw a preliminary report that the vaccine holds up against b.whateverthefuck

chill :D",0.0,1
2021-05-14 22:23:27,1.0,0.0,@Growler180 @KongrawDarts He should change his name to covid. Fucker is everywhere :D,0.0,1
2021-05-14 22:23:16,0.0,0.0,"Cheers Covid you have well in truly ruined my day and the next week of my life :)))))) love that for me. 

Don’t cr… https://t.co/xZeDY0iv54",0.0,1
2021-05-14 22:22:10,1.0,0.0,@kalcraig38 @JamieDFoster2 @MrWillis23 i’ll wear my mask happily before even considering the vaccine :))),0.0,1
2021-05-14 22:18:29,0.0,0.0,About to get my second COVID shot :D,0.0,1
2021-05-14 22:16:54,0.0,0.0,"Since the vaccine for people under 16 got approved, I'm getting the vaccine soon!! :D",0.0,1
2021-05-14 22:15:56,84.0,2.0,Got my second Pfizer vaccine today :),0.0,1
2021-05-14 22:15:23,5.0,0.0,oh yeah i got my first dose of the vaccine today :D,0.0,1
2021-05-14 22:14:12,0.0,0.0,"@IbadatNoor in these difficult stay safe and stay home :) 
Love from Lucknow :) hopefully covid will be over soon .… https://t.co/06iZ700qcd",0.0,1
2021-05-14 22:12:59,2.0,0.0,"@matthewjdowd No, but all my friends and family are vaccine takers. :)",0.0,1
2021-05-14 22:09:25,1.0,0.0,@IshatReza I rarely have side effects and I take every single vaccine I'm eligible for. Yay for vaccines! Congrats on getting yours :-),0.0,1
2021-05-14 22:08:51,3.0,0.0,got my first vaccine shot today :),0.0,1
